reading_accuracy,word_omission_count,pronunciation_error_count,reading_speed_wpm,risk_label
90.01481097682635,13.945685735043131,15.09478833719904,56.72588213117765,Low
37.93569729410466,79.68509586213567,80.7547311672174,24.00959299810892,High
79.88009115352598,24.19177219683262,24.826072129836636,49.7126862973052,Low
61.078696989758896,43.31434774078431,43.843070411488156,60.47448526752535,Medium
66.1029232382273,46.66340654189417,47.00753027454515,39.93694759471414,Medium
81.52588435164174,26.577769239009903,23.744472127577122,51.819343434196504,Low
64.86740769036388,67.29297881688692,68.45147014141133,43.29689413201859,Medium
60.08239439034687,51.16422392373878,53.80028585149712,35.943511541147856,Medium
78.2706897694629,27.577574424393646,25.089556509638815,49.29200075775275,Low
86.79706565698699,22.10100632942747,22.9827597143169,56.50754202097283,Low
74.4533677048912,24.330987029603648,23.649441540273553,41.95947366734088,Medium
41.59441297423015,82.33927210528448,82.45150799753954,27.838213766890163,High
84.67320057020021,15.319428663802906,16.189322648090105,83.813990848881,Low
85.34225946494401,26.634633477205654,27.5867107250988,56.83789197153118,Low
84.62575052028014,20.784571597535457,20.167187967934584,49.935259600498796,Low
22.04450733843897,183.5909211077161,183.71480309825148,16.812211803779128,High
88.56005638941042,15.117317300447151,18.067200996284484,54.77745871988419,Low
60.73247843429806,74.19121292069705,72.86901825115332,39.07710049538932,Medium
79.47635606783581,26.560928904547648,25.071666556654417,46.04594971412734,Low
82.94397306888813,28.69059984733091,26.673831754321927,52.94587946844722,Low
61.83833265159017,45.011170183006456,45.59243337688288,36.74812942217231,Medium
76.67386143566394,42.90060625745455,43.13946504536832,46.67556707855855,Medium
89.4255564939545,13.844632329046618,14.719241206263934,55.58253259803391,Low
78.63419114593027,23.27246779603476,22.62338648642631,47.79739519716757,Low
83.71132047736913,17.40921681296066,18.581286296461876,46.229504506992555,Low
74.784574569528,29.40849962879056,30.36990777637912,47.653822841355385,Medium
79.76811608269045,26.856793573533192,26.823306872759684,48.12676920572715,Low
54.98542491871656,45.46407445310035,47.318087628231744,35.839035449876924,Medium
74.22956644869538,44.65760556985342,45.874567845631724,59.61881375129311,Low
67.5737444519525,38.06858316319024,37.5730066538312,43.136516727904116,Medium
85.8450245180035,19.777636871012866,19.15747883495059,53.4406948605516,Low
92.60927940302321,12.372343624672837,10.357942575562081,62.27470642357266,Low
61.979508979253055,58.542453489330065,53.53613447721327,38.615658366520556,Medium
76.0690369989923,35.54018774686799,31.0260532353558,45.96146796132475,Medium
59.01533718925223,56.28427867612525,59.299273850987085,61.394853650762855,Medium
76.17614162497958,39.40009176738163,42.04214384579939,43.947249824208775,Medium
76.97873303352718,46.496812347318496,43.74858815292308,50.648810749575844,Low
78.31569922219812,27.766885946740917,29.105883450084566,48.43384748547197,Low
60.37343742508555,49.11311797445132,48.96018818489623,36.2628761512632,Medium
88.39488524384802,24.439672906129108,23.590902819094715,57.0709274410476,Low
84.71120155202014,28.811243830193977,31.23321095315096,83.52161931735859,Low
71.55556109265304,58.56210345164193,59.670549671718796,49.82872911576186,Medium
82.55344812507,28.515707288460423,30.056848570541238,53.53706139810675,Low
46.796860370371064,115.45805516435786,116.68778793622138,36.72745017890728,High
73.90510534571821,32.62970873309159,31.4560686397772,44.762117349990326,Medium
69.11413630298478,46.546886426911065,45.307722414166506,49.33232367379781,Medium
65.62935482819722,22.587364434553937,22.010364603242678,36.5396846974652,Medium
80.18770040220824,21.407949225697976,20.41931637159541,50.939454200603464,Low
86.18675848665886,25.684324060963455,26.072164765723613,60.929819517174586,Low
78.19920124304285,37.03074215404934,36.721000423384304,50.91755937877183,Low
78.71400345862192,30.84579543684805,30.765625927782807,48.61204300443818,Low
79.42432578745806,32.08271776898343,34.17783733014038,51.27698255653539,Low
88.4281215809008,24.381896469766836,23.107645768951006,60.040261740130134,Low
54.81199496000991,85.71298669194687,83.3792312549076,57.76913327856511,Medium
71.1201259117015,30.503280874550125,28.73574493069602,44.15812831551467,Medium
81.2483067298553,30.930735389524155,30.69819987955335,53.71897368800072,Low
79.21864751081189,29.64829770892944,31.873374137873057,71.78434605983809,Low
56.86074389709544,41.895492914160926,39.62960695545889,37.33417303236663,Medium
84.8691592363441,18.459575413426244,20.172973445233787,50.84233050466907,Low
60.03712402193198,34.06157833143116,33.2773395442803,73.45885010935393,Low
74.83889747316186,14.14599835291778,11.53029756890823,40.27086454151287,Medium
73.74320747947013,26.488702215252538,28.529884969214496,44.43308109037357,Medium
58.70576035961823,46.821461793279795,52.189970567266215,35.8369178378866,Medium
73.1260079512965,32.1581069110057,29.330932874011708,42.08459366945392,Medium
63.732608406722235,86.70249886111601,89.44232494698876,42.2456429886892,Medium
64.92405886981426,84.15793262795685,84.96732378489216,43.43709070448741,Medium
73.14277590698754,35.97073815344231,34.687316562865234,41.67007454329271,Medium
88.33606614264376,16.265874080508976,15.89501145960972,56.450818964638344,Low
73.23445929888798,51.38713721736281,50.18177664026204,49.947511867470624,Medium
54.2366046163367,71.02541926039648,71.26232914602832,34.0043936631457,Medium
79.9166763930551,27.627213027470564,26.493614855994768,44.21377909087136,Low
76.88298564551921,43.10420449922502,40.746780935614,49.85419809838312,Low
85.22627407819112,18.887209978965682,18.995021302672,51.94599136322553,Low
30.018942729048344,435.4099536575562,433.78749691953766,26.42196661136087,High
89.43518076536601,11.52143929045267,13.530684388583685,54.3753506051228,Low
71.3326916874933,32.57305155197348,34.58613453687005,71.70991941890466,Low
73.20808755214514,41.111828989525925,41.99048346108928,47.447751380596856,Medium
80.32463059186638,39.34542946488311,39.175231145176596,53.93634221748141,Low
67.52821772888784,44.69911255683737,44.96944916024098,42.12587500111844,Medium
85.99616281268833,27.42408604626823,26.824505435641875,58.49338569683172,Low
51.84851776926527,94.88875446173982,93.71094961403554,33.42251210642048,High
60.24562671681906,33.66520572021569,34.77076993496733,34.22625265758522,Medium
69.70367564927612,65.91091485271419,66.29022028765247,50.30909803617558,Medium
64.17553562030882,41.21904768632561,42.80914560354581,36.21807934314924,Medium
37.99440700996787,195.3797062371412,195.92902972243428,25.33753446739938,High
72.16615415884723,44.168065389310414,43.08124858048433,45.15501174886495,Medium
88.67563807162013,16.858164023512032,18.0165222120589,56.011800932958614,Low
85.90743089152193,21.95530912406192,20.590010562659863,53.17737599080921,Low
87.64658731708421,24.031578796004045,21.908073405947352,56.66781391081508,Low
44.36326438009071,155.4638882254067,155.30380304909667,30.720510780062323,High
92.20249704059583,13.13115366064536,12.098690376009932,60.04770071037283,Low
66.28657814341689,56.29986292075034,57.325884129047694,38.32895599952612,Medium
53.85644506983784,78.80907333923469,82.92993434040432,35.40079278526116,Medium
70.22737193189346,43.71391921505703,41.7050553699283,44.73752249317589,Medium
91.55676203548626,12.039905600524023,10.215511599799528,55.61272038731591,Low
85.15643710236945,23.38571412973149,22.327395792167277,57.68659657279132,Low
64.45808922410687,49.887031524186725,50.63893410084896,41.523599613449974,Medium
77.4335243639177,31.631306647928646,32.907574665290255,44.17530955207433,Medium
65.35958876734497,29.359366866165065,31.194922151735174,35.80745228552854,Medium
80.58837059474787,31.094816427881913,31.411565440448154,50.84003067491039,Low
78.2811129983241,39.37068669611089,37.59353694676108,51.28984098679959,Low
56.788822564031605,54.49385845433783,58.00647857326399,40.129346518828704,Medium
72.85907133531663,37.86299819956988,37.900227745599196,44.007124446894494,Medium
69.56417081214369,36.8166544169442,39.15889418979907,39.46996632507354,Medium
71.70713264443174,50.290530202136,50.644506949293294,42.09134912526788,Medium
50.033624730313456,77.3046141855383,80.5044980098318,30.525679254612204,High
76.18535724056291,22.952679240198602,20.615246323637727,47.96590259699759,Low
47.64704798219614,111.53978147675286,110.54870849977267,32.61951973118748,High
83.79378590340082,27.575621895174933,28.55419852291372,83.5898037181197,Low
55.89556582376723,99.40890681762313,98.18942624453409,34.41753299426601,Medium
62.0813752896351,68.1461469650711,68.24213137234038,38.503143671012545,Medium
81.66438958948861,36.755105855012886,32.98849700934622,54.99153850617,Low
80.79638751635562,27.84278538753746,27.462758282664698,47.18405619023026,Low
79.71412062550463,36.74408016350848,37.09924512088023,49.109229808170916,Low
71.2982681229541,53.33218655204515,53.544890863524564,47.058924463994714,Medium
81.6650477446825,32.53529443558538,33.99823462804238,52.6359840471805,Low
64.39292424522708,56.0804841404443,56.8315703621164,38.100057061653885,Medium
41.88052686342403,133.58756380568468,133.40759624805187,31.452640686578306,High
87.57821225701231,22.427801880774787,22.334797243033695,55.49119301462819,Low
53.01816247649093,55.02675238317317,56.4879070021425,29.384389878579317,High
71.34478781360143,22.339406532878474,20.54388709147794,37.702426178506556,Medium
80.97660875551979,34.09858612187724,33.26693677033453,53.04801268260783,Low
83.7026752765032,28.9131319063739,28.975601365669032,54.297484828898334,Low
79.81982654912389,26.064278860682222,27.471325854900694,46.81929474454053,Low
65.07476360219262,44.239434288909244,40.94092055486028,44.94605092398107,Medium
75.34046764248573,14.319479301626783,12.212640332577916,40.603072231600756,Medium
70.14087027312925,49.52387831520417,49.121362033533764,42.862021404295255,Medium
55.32600225582331,52.4770640872352,51.0591992431951,56.311964069195696,Medium
89.12196177851413,11.70575018771108,11.819747487470858,55.81567955839122,Low
72.55531673225467,32.30217327939804,31.300312814556765,44.34688794443689,Medium
83.34462799512852,27.615155849565255,26.500611991317903,52.84643172868826,Low
79.79146142468456,34.18928605161382,34.793259355450196,79.56699177731439,Low
50.65971786293562,39.94822852773325,39.06990379263138,31.97712566261701,High
77.08595336530003,26.479935912656412,26.150210749985625,44.19051053641923,Medium
64.20112447333312,67.17568992097648,67.43919144072075,41.433570391823054,Medium
75.34907805081389,29.376737384026086,29.88591702069779,42.36660996585131,Medium
69.84637839462873,40.24045033349771,39.027757718116504,45.492385378645594,Medium
75.59276040442656,32.69506681725089,36.50290635347278,46.038793166265066,Medium
53.81218511791697,72.3421777206672,72.5795576469422,33.790179707456616,Medium
71.81014864272832,43.80930073559346,43.86371299315282,43.959755740970536,Medium
76.32653061932096,25.832223421869628,23.311429839266502,43.54313458058407,Medium
35.72687570951243,109.33051343768386,109.43390634791731,23.595947956759325,High
64.92185538157737,52.036737732124536,52.8175801489834,38.6201418586452,Medium
78.04752029612469,24.643621350155097,24.98647301847026,47.78219889347502,Low
72.5261396208826,27.279321035932718,28.094246178996137,42.712751752975144,Medium
63.33021995635375,73.0657168103278,73.19366164474063,40.931072665357384,Medium
77.74031708392394,38.28292229697635,40.68435046580061,50.54846651767872,Low
91.90815332498391,2.872986636662964,3.4838960770736955,88.93439380251223,Low
70.49120319672444,31.72286957054161,31.78207693592193,41.482544112664876,Medium
54.28271247346401,112.30578905879165,114.8841884798726,37.3955807240209,Medium
60.51100434887345,108.16003882379113,108.44946112698253,41.82969215421322,Medium
81.56966596075097,12.361977154413271,14.000399281716708,44.817363896548244,Low
68.07831586657724,57.69809063042109,58.04842606796706,42.837887375424586,Medium
53.14328041242185,60.0255079449839,58.25326567141754,37.35389320902691,Medium
79.36481156926175,28.012257352817773,27.273979713828222,48.50393556106686,Low
78.53923880973872,34.90174510701815,35.392307977950686,46.439695152456636,Low
80.51771893793178,37.24628779828314,38.317388930585594,55.42655260879015,Low
61.17308541242105,48.4521182066842,50.13891152596936,37.289730027731004,Medium
88.63299258888233,19.863333955665176,18.644549307617332,59.03189792691553,Low
52.742052290121315,51.44655506460165,51.580677853075564,33.03403622275332,Medium
68.85974829370589,38.39221937997948,38.02326171788427,45.78080886538647,Medium
88.87893016006308,24.178283317675955,21.471806691766965,62.34117620263015,Low
72.43092163547092,35.120974094028206,33.14633218490687,44.64142309103364,Medium
78.44677653379894,36.59252231132745,34.30532153141674,49.84159599004644,Low
81.51841619379094,26.587443934915882,26.148442724066648,46.72964904601531,Low
81.66704872256082,23.63865439002461,20.171581943256736,46.79887598302529,Low
67.10283909009343,69.38560857693555,66.62988857752454,45.03765988082876,Medium
82.26999705135653,12.378632852994567,11.088023338174795,49.68598003427904,Low
89.7059766039172,17.462747363440105,19.126901430773668,57.834804853908985,Low
68.77972922859618,73.86715602777454,73.66837970148518,41.10637798122108,Medium
71.79418736517552,49.920389786762975,48.241774937523196,42.33201389389584,Medium
87.90898396148,24.028569475078683,21.320193802791202,62.30254759935056,Low
88.18019488543311,23.04186624506163,22.757986313733277,53.79098627167109,Low
81.13684799271674,35.28848164390918,35.762141576647814,52.75480735253647,Low
62.28208008920647,66.9377988811107,69.0432441058183,37.668309819386224,Medium
80.76420422971823,25.908417535927466,22.848673717835315,46.43729428511808,Low
89.30305013986516,14.550667654162467,15.91145855748305,89.89670102865178,Low
83.25162304760889,31.272963263379133,31.695100028035114,55.95785256317498,Low
87.32208006493546,24.17915314178192,22.95960478294461,55.63778055113753,Low
53.33758417028699,75.10940039107294,73.93630968380003,33.79691214966021,Medium
81.07695806635142,24.149339992089537,25.699504223774532,49.46068672307977,Low
73.8431581291603,32.78404321883855,33.9041768852713,41.846724409249234,Medium
87.26210153187195,18.901216998808998,17.775325066953734,58.23585852183887,Low
78.5519848543082,38.458624918680194,39.10228713747239,49.69508498513244,Low
68.57189467046489,57.90134362085721,58.54210589286816,43.63498632693436,Medium
78.99614971778644,38.478969226753755,37.786211479959114,53.61748794124742,Low
74.4715741375141,24.81339999985047,26.162180477483247,41.67189216902884,Medium
66.8873322708529,51.21527474444357,51.38081750608246,40.817425298646,Medium
92.78292331173026,18.23164472859514,15.05458569650982,60.51472726150588,Low
58.55662868124855,40.053203363088244,39.075063419047225,34.68990398081959,Medium
86.57326926307012,21.516772654204864,20.412934304587363,54.02264459861694,Low
79.91342838242234,33.91989533238024,31.81102081041653,49.58726530740657,Low
37.243783941615355,73.02873106521233,71.5086541059595,23.169885326588442,High
61.97310181609169,58.81303040966254,57.53849485726923,39.421028789616976,Medium
59.745431163112926,67.94483254346078,68.32623948890188,40.04552589249268,Medium
89.78517197920883,17.558330280961453,19.629076337886815,89.32052403374487,Low
86.03558890098567,28.733433074349914,27.33959894055942,57.66011333750315,Low
64.26422452365732,39.72303385930359,40.57504657201823,36.30794813762491,Medium
84.40034131757042,32.39944399910864,30.565452584854185,55.08844317882804,Low
87.05696791538053,25.35029242918331,25.610381017539197,59.29922947087445,Low
77.99569649465286,28.001223619428913,30.16446409297143,48.42368083479927,Low
66.76650284700085,58.543260716165214,59.56433927641715,47.2680060956614,Medium
61.681328849728004,38.714356720756854,40.16372272247923,36.44999909913588,Medium
49.96816823337917,144.31795446197285,143.1048179939959,36.0807427490704,High
79.20207386124534,36.164582116329434,35.54212050582053,52.047844293171984,Low
87.44230557511028,22.63055602473427,21.30300634586994,58.72535113665472,Low
85.44376642213139,29.88681570335084,29.243551593879396,54.84066892564551,Low
53.172131124447056,51.81333318495902,51.43887625283852,31.243474556328326,High
79.77670131498826,40.04645224538949,38.626298874201,55.55996858821591,Low
85.58397124520555,18.19380040455491,19.04750932101312,53.205569800089606,Low
84.96304184106626,15.97347307811884,18.2145980731949,49.95471375979897,Low
75.09030227220042,38.21523393307886,41.099892696787975,45.89165934851735,Medium
71.17533752781988,33.48441786706912,32.11219413824649,53.427856623138766,Medium
85.15125886021099,20.715418627099957,21.017608748275755,51.487142048200006,Low
48.5478851312513,47.99225851079539,48.38957704355841,27.149134238447573,High
71.86372054054213,35.32610636274316,37.38830947410592,41.58210279507679,Medium
88.11597581398267,15.433857676077595,17.039857165791663,53.8353298712771,Low
75.04264051144503,39.249659617352016,36.88280637751531,47.43757536770018,Medium
95.11798979352781,5.6548965564479,6.626370522632928,66.08744835886117,Low
35.16257827616956,120.60487933872403,120.93354725849721,23.37899267980878,High
81.6286057960011,32.43559324786306,33.09199082602501,55.87102746221388,Low
80.57170657883384,32.06278025873264,32.347225089987965,50.63499576664351,Low
65.81940954913327,38.16352665139408,36.898697483192045,41.43887284489009,Medium
79.79419855663605,13.92300363839355,14.82075600616928,48.343616319290575,Low
67.92246999705063,51.44392822236923,50.64879343840014,42.5913393074035,Medium
73.38289611886528,29.742704954437084,30.655576038309604,43.25660969611557,Medium
87.88576746556363,27.213412439846753,25.637381921604877,61.91639606985217,Low
74.27983213751524,53.378670886236,50.72092325460797,47.803299614216684,Medium
43.04196620068607,117.98051711170874,118.02949917547926,31.1496272733129,High
62.57441254988078,62.41837540819852,62.57966580138808,41.46907635536843,Medium
83.30341418089564,27.200896112805026,30.424455525509465,54.15689504514276,Low
89.65471101505376,20.11036826023615,20.817311346741597,63.367422365584176,Low
73.90995598741478,32.95928194704164,32.3132553635327,45.36844284523369,Medium
66.1971996767623,64.82567258393047,64.8195754545765,40.837254013074215,Medium
74.84600456006683,33.36258571286288,33.69342219468878,44.332265594581486,Medium
75.23995009214084,28.42555316162048,25.565007384655264,44.02973015401127,Medium
84.16868357773939,15.604708800359319,14.77378734461479,52.96838532374924,Low
74.05503465576373,41.888995365993004,44.82798297248568,52.348478102191095,Low
73.11492934878581,24.713607147604826,24.15112087583876,41.640964712238166,Medium
80.69454616064571,29.727864112930188,28.396568307863124,49.952943117599794,Low
52.726299793855425,38.16780739702255,37.62595973982295,26.446537784055884,High
77.10711892058801,57.249794458715236,56.08049384237812,55.563680826796464,Low
81.25927227423186,17.034593973312447,21.108159774434245,47.236965856642136,Low
77.0255501339544,27.27061658197762,28.380203558643114,46.71904721010348,Low
70.7085323710291,50.562492525000415,50.51338965675212,49.052385547900144,Medium
73.62232872383223,41.08388344526502,37.72337073041223,47.08714078672614,Medium
75.5331167433886,25.282498000036224,26.022263640188655,44.01776345613492,Medium
52.190488228907704,42.127216609851196,43.021219605468765,31.807595184850914,High
85.0434492681453,18.598850491260002,19.421938624539095,51.690183511298095,Low
78.94429748742864,41.920131111816,42.254871240284174,56.20753602680711,Low
80.47502169390057,28.627265049682283,32.92127791214586,47.8703080550798,Low
80.04425713867266,40.78368125470761,40.499702056418194,53.54980797199121,Low
37.13950087659382,258.7028537573368,259.3185534331333,28.936045551592642,High
82.35413877970711,32.46800272625576,33.09586188880928,54.52695094509158,Low
79.26330423320903,35.38467482131413,34.60574183189312,51.22341534735142,Low
79.93776823590096,23.437633360559158,21.48636487986976,46.02078795681159,Low
60.400617080430074,40.32594628631576,42.26943215927474,34.275085520215775,Medium
80.69372537275946,29.668934359716708,29.253326655654266,49.480182571821636,Low
65.08524809916626,51.87599626713511,52.577273751703515,44.469542588550944,Medium
72.6342252133488,47.83336067343382,47.88301959583084,45.884006219403425,Medium
77.09724786602779,37.37115393021447,35.58397415661936,79.30527824829353,Low
63.59944431723453,47.158597053949585,48.16279320543769,35.91330384600462,Medium
26.1597436053427,80.12940357522157,82.05982563903115,17.1988990755538,High
71.20962184962444,37.68219392062524,40.55917111047085,44.56612394558254,Medium
68.46554640917743,38.65887829864415,37.301938803572696,38.92270347367032,Medium
83.98290582677849,12.131567816600814,11.683225666447264,46.42260974123287,Low
62.370825400891086,56.03144238935091,55.61599918306442,39.441368091112636,Medium
78.25448336154443,41.492650950346125,43.14197288830295,53.33727054943996,Low
26.184251496808123,102.80481610464584,101.82217878094289,18.906747765293836,High
87.50654476796565,15.363519225454702,17.153100725730386,52.0889129061783,Low
65.73440761045637,26.286260796992977,23.12120114617128,39.199936282251116,Medium
78.574870884476,34.38720550716015,34.04731744631827,80.1195036299795,Low
78.63141759736848,48.50313998201797,45.95691156178579,54.62638131859059,Low
85.09555130105436,25.183109278173962,22.633237085304295,52.421083026251786,Low
87.00067776691016,23.391988320426517,20.415331719610197,56.18260958363465,Low
29.393121458093415,214.27499737676717,215.40719138118735,22.906182727856017,High
80.56112499949668,27.537886234054287,27.652886350142914,52.72286963504404,Low
79.11930100215268,56.62407242550894,53.519773197325236,55.765304172895846,Low
74.57140082410086,36.40990569649222,35.557475790453125,47.81895872593949,Medium
79.9656490369694,27.956637033731457,28.959771338025732,48.88718760164656,Low
79.22253012061422,32.15704268203978,30.911706928282133,50.335748265914205,Low
74.04229403469827,51.51739631235528,52.07981893209429,46.493375659342945,Medium
76.85865336369767,46.02502547477252,47.446465977463674,53.18853018077744,Low
54.95882913283208,49.68208841511096,47.52128789624818,35.78101404582662,Medium
88.64327805166455,19.20197318716251,17.553415284547835,52.73203545817681,Low
96.11317297957088,7.907366676661144,6.805387148969962,95.53152477514166,Low
72.16064269224638,34.764215436305044,33.314734182380526,44.556016372843324,Medium
72.24844100768932,22.812613323804918,24.18712365777218,40.029860668199994,Medium
85.83800441948944,25.140476912955542,25.248389974971705,52.878965800643975,Low
83.41122897916404,32.2529340138143,32.328193957846146,57.515707632178625,Low
29.684180999334238,232.84379459589576,231.3183994023102,23.3110106552947,High
90.47566302722565,17.24955152444668,19.076596925479198,61.49667886946906,Low
65.25378218111115,70.06339798016444,68.64615022774254,44.48285794530988,Medium
79.68560609846632,36.46385437039435,33.16923535817167,50.497340986477056,Low
89.76681490203644,18.943660296562044,18.601830938305284,58.2508559126141,Low
66.57176778042128,56.493264189354775,56.320585041980216,39.238752629706305,Medium
90.63801228772934,16.30236554178799,15.846909521754103,58.528209741334855,Low
79.4696532184907,30.076790538763778,31.82705036396482,50.67605846229256,Low
82.03637750002085,30.56202150893303,31.371602827761166,52.12952619789905,Low
81.08973696530772,28.060576321439054,27.54016742077965,51.03517643077504,Low
75.76280466756378,40.99909820276518,42.73419541780334,47.33437502238656,Low
48.941565501660286,47.139663470498334,45.39047606069154,28.634401889640436,High
82.15382426691284,34.37433718354401,34.227791112016526,58.65605172468114,Low
49.96097588620921,62.803714808602855,66.74303462180872,29.284263120839608,High
67.95849727745201,40.40893544095708,40.13110806937428,39.45202862357334,Medium
72.72485398749924,33.28757115462308,36.339588743253444,44.30058171241308,Medium
59.01067682635795,38.76134924100333,37.58896828667535,35.138639485246735,Medium
63.51198604033198,44.89284543132567,46.199700158800965,40.22465306533689,Medium
75.42491892126658,27.28142322791318,27.508529455182167,45.80040925933516,Medium
36.585048297850875,68.32304350042392,68.93361918413362,24.89902870596935,High
76.17904675929033,25.102608672459368,23.212251251787166,38.85793928157919,Medium
75.38317967784293,46.83992465327539,47.998249641007895,51.46947107918153,Low
76.87833910043757,46.837014702879245,48.047857726353435,48.97802631885237,Low
85.16200116839771,41.597456781186665,41.69716167783882,58.517127372573306,Low
15.03724882942923,136.18185485510128,137.10805664525057,8.897433196857442,High
77.87370100933543,27.990061862059548,30.693167012369965,48.53601489829925,Low
74.47696670945103,21.910269638687414,22.930498872932315,39.424995547520474,Medium
85.22872845465699,22.516105766281985,22.54667134834704,49.64537260488002,Low
90.2973050627205,20.11658029856726,21.832945778690174,59.90994916475218,Low
49.070147451143114,57.67170661305246,57.50506957190168,28.95734614677246,High
53.18137389533154,58.64631014024881,57.80953652682152,31.279881617283483,Medium
86.39256918110631,32.100595886606875,31.240521638593435,59.426802698056974,Low
75.72293570393303,38.74256183211953,36.55992547201044,48.168038863550805,Low
67.4065259206508,38.61945948052562,37.82666189432154,38.90193821072033,Medium
85.47292218023553,31.79362732132349,29.19559785983308,54.78653754311339,Low
78.66771294380776,32.12593660253581,33.66568360994812,53.73174455590434,Low
83.64781849340656,19.72189386997904,19.647639283118714,51.68773085077019,Low
44.15388899598589,65.72038269397028,67.58310327714662,26.540359569250587,High
65.37535750336755,59.91528146167319,57.66617961994688,43.87399154593997,Medium
69.57200966499536,25.984326876779583,24.23017488424545,33.46592224342684,Medium
66.82528593316466,53.686755404845364,54.48375212964989,44.220321735323076,Medium
73.70841291768751,33.712779361044475,32.80167877470406,44.86592563918146,Medium
59.175819361697,58.29455668133024,58.261732578446356,38.792095811608014,Medium
60.68886411278864,57.011399882986005,58.15579912806548,40.861418284497404,Medium
60.83593985259752,42.88515646096817,39.673935782686705,34.62382723399319,Medium
68.00879266350006,46.264085149861316,44.85737025931369,42.36676491809196,Medium
81.32803355898166,26.587957364103808,27.290349352879396,58.51920499863782,Low
70.81357870227379,36.163406072040374,34.81241941322402,38.94588972187956,Medium
90.3447657519801,20.22086108482062,19.171169978260046,57.45517734652209,Low
62.92229465478375,59.816481214666794,59.96293177128058,41.26776463239113,Medium
61.55057503979872,72.6672479330482,69.15871062489225,39.56778361292051,Medium
84.05085160508398,30.266772764527243,29.59114859996634,52.52682046091025,Low
80.22355726769257,31.654602726509268,30.72960307686272,47.4189152814676,Low
84.84598067977703,19.818744296129793,20.702839139394662,53.30059643419733,Low
48.823219034682914,107.8638772030918,108.37706358067622,30.825683128767647,High
69.6607619435688,29.346356140042435,28.33290012742198,38.90582315338363,Medium
80.20433080669753,26.468902605663228,27.388850782362304,48.97514203660877,Low
71.36522246584614,49.78429597895498,46.212398510534015,43.91859438355674,Medium
52.233541262601484,43.93455736119327,45.07645712562911,31.836554679388446,High
89.67488813185525,19.44047260514271,19.59411194123771,67.29611599453384,Low
79.80953745157275,33.914747125608024,32.237770038206534,51.72318322642961,Low
81.9407139696806,36.13345984533277,34.4398994288281,54.478056195201205,Low
73.20339334740817,62.13577268379665,62.93848581981405,48.60096261637625,Medium
76.33490427205602,31.33052901192225,30.817682067561982,48.348817600076984,Low
92.04861229687785,15.27421634728113,15.458220613562847,60.09579679811689,Low
82.74815246764948,32.96376619623759,35.07048387943586,59.090598664684904,Low
77.39007906213402,37.766161410194,36.67411974095542,47.32683404614443,Low
73.43546586179406,35.98783751313854,36.20825616661229,44.848380201847256,Medium
76.75275379809268,29.109774170616816,30.41195295315815,46.337921141889346,Low
73.34089476523518,38.9613466885256,38.22222881335612,45.70161233024179,Medium
77.69975699930032,30.164075833896124,32.538042804366086,48.58971467773624,Low
87.98109667148678,28.95217864042611,27.621254254739465,59.796855426045155,Low
58.46503237545035,49.80695682660933,49.173160501061574,37.03012013625878,Medium
77.68457665346102,46.45747830922514,47.02631076553872,53.632250934934355,Low
84.33041067402957,20.49264279772852,22.015844852881187,51.984035062957204,Low
80.0739746336458,26.30060246648084,29.045662848084614,50.903235238366314,Low
76.73314003808228,36.041399204716406,33.971371065433026,49.39371566730225,Low
73.67986450990401,38.24704631164315,39.393202966908255,45.59767992592498,Medium
60.353699371764364,83.27656424887674,82.4218429891381,47.80691001320084,Medium
77.63078229427781,26.177939487432877,24.951957721281055,43.484530717996,Medium
89.28067602537652,19.887458370425858,17.808476925905037,57.55002701678141,Low
83.26805769986834,25.29093635754524,28.385318063730118,56.20754503102519,Low
74.59512583725109,13.472528795358345,12.910328022523478,37.91038532866515,Medium
75.89773809288049,42.6618860279341,45.397877530713515,46.32915244233365,Medium
69.28407710326418,33.12529110998083,31.611481946677426,37.530887570234505,Medium
56.77118896172115,40.50783908858604,39.744787331884666,37.05377337799828,Medium
68.59021627633291,43.599575905392015,43.717499153479324,43.460832619019904,Medium
72.46488166097188,46.90849379384621,48.228639047120375,48.65025705242666,Medium
63.85427204370725,49.191287268037875,48.440367883714046,62.958858358927856,Medium
64.36973360958994,52.65604208274342,51.50206444078871,38.09362126069878,Medium
53.29557390526984,148.04793373687002,146.56421476360455,39.309908673779155,High
30.063586505962455,77.6149284049189,76.15579188752456,19.213890906972352,High
41.265974528482275,119.2777335459023,118.8307615417212,27.294013237014667,High
78.70089789310373,37.964096133403814,36.809279543121434,55.90273125890833,Low
73.41854655130395,43.389685027162564,40.824548855154774,45.992108602869905,Medium
63.523014348767816,86.65674424287141,88.32096619880583,42.020202219852145,Medium
76.98230361552861,42.18851702442832,44.418964162374685,48.92626672329552,Low
54.74648209793222,84.77620603518504,83.31679325040511,57.86999323221073,Medium
79.86844875934553,30.900773428176258,31.49472194687006,50.32405729691517,Low
79.11872480634894,36.476777386850394,34.04853513081254,51.868371990294,Low
32.48354428601777,200.12245382781433,198.3773211869703,24.08851317873609,High
78.88127210624589,32.454341017682815,33.942839417227866,58.1759040668473,Low
93.62873535872316,10.837890184843769,13.636247383895132,62.349040739474006,Low
85.06694539262746,21.391419585753596,22.387821480357772,49.4454336455248,Low
51.53842152190893,66.40412414161308,66.16441353144565,31.129965545372425,High
